Post ID,Post Link,Text,Date & Time,Author ID,Likes,Comments,Reposts,Hashtags,Content Type,Text Length,Time of Day
36033050,https://vk.com/wall-73247559_36033050,Такая шикарная Ида Галич в винтажном образе на YAM Session 2024 в Доме Музыки,2024-12-02T20:32:37,73247559,1203,3,20,Нет,attachments:video_text,77,Вечер
36033034,https://vk.com/wall-73247559_36033034,"Певица MONA посвятила свою победу Даше Дошик😳 
 
В рамках ивента «YAM Session 2024» девушка выиграла номинацию «Артистка года». Ранее Даша устроила скандал на премии «Блогема» из-за победы Моны.
 
Что думаете?",2024-12-02T20:16:35,73247559,2241,31,115,Нет,"attachments:photo,video_text",209,Вечер
36032994,https://vk.com/wall-73247559_36032994,"Вакцина от ВИЧ-инфекции успешно прошла последнюю стадию испытаний🔥 

Почти все из 2179 испытуемых получили иммунитет к вирусу. Не сработало только на 2 участниках. Если всё пройдёт гладко, FDA может разрешить продажи лекарства уже в следующем году.",2024-12-02T19:44:00,73247559,3277,40,2065,Нет,attachments:photo_text,248,Вечер
36032903,https://vk.com/wall-73247559_36032903,"Регина Тодоренко похвасталась фигурой, но столкнулась с хейтом😳

«Обычная женщина в 34, родившая двоих детей. Я стеснялась своего тела много лет, и вот настал тот момент, когда хочется похвалить себя! Еще есть к чему стремиться, есть куда расти», — заявила ведущая. 
 
Однако нашлись те, кто осудил Регину за такие формы, назвав из «мужскими». 
  
Что думаете?",2024-12-02T17:44:08,73247559,3607,66,196,Нет,"attachments:photo,video_text",360,День
36032846,https://vk.com/wall-73247559_36032846,"Аня Покров поделилась серией детских фото😍

Как вам такое преображение?",2024-12-02T16:27:53,73247559,1830,5,30,Нет,attachments:photo_text,71,День
36032760,https://vk.com/wall-73247559_36032760,"Дину Саеву захейтили под новым роликом с Оксаной Самойловой💔

Часть аудитории блогерши считает, что она переборщила с филлерами: 
 
 «Дина, убирай этот ужасный подбородок! В профиль жутко смотрится», — пишут девушке.",2024-12-02T15:21:31,73247559,7852,66,975,Нет,attachments:video_text,216,День
36032692,https://vk.com/wall-73247559_36032692,"Маха Горячева призналась, что уже готова к ребенку😳

Блогерша даже прошла консультации по этому вопросу и ей осталось найти только подходящего парня.
 
Что думаете?",2024-12-02T14:00:01,73247559,1071,26,41,Нет,attachments:photo_text,164,День
36032650,https://vk.com/wall-73247559_36032650,"В Госдуме хотят снизить количество уроков в школах из-за высокой нагрузки🫶

Автор предложения считает, что школьное расписание не учитывает потребности и особенности учеников и перегружает их уроками. Исправить это она предлагает пересмотром школьной программы и уменьшением числа уроков без ущерба для знаний.",2024-12-02T13:05:00,73247559,2242,72,438,Нет,attachments:photo_text,310,День
36032627,https://vk.com/wall-73247559_36032627,"Певица Глюкоза полностью сменила имидж🔥 
 
Она вновь вернулась к блонду, но в этот раз сделала очень короткую стрижку! 
 
Как вам ?",2024-12-02T12:05:00,73247559,1234,18,77,Нет,attachments:photo_text,131,День
36032589,https://vk.com/wall-73247559_36032589,"Кортни Кардашьян показала свой украшенный дом к Новому году и Рождеству😍

Как вам такое оформление?",2024-12-02T11:25:00,73247559,1560,6,94,Нет,attachments:photo_text,99,Утро
36032571,https://vk.com/wall-73247559_36032571,"Джо Байден помиловал своего сына Хантера Байдена😱 
 
Джо снял с него обвинения в незаконном хранении оружия и неуплате налогов. Это решение стало для всех неожиданностью, так как Байден неоднократно говорил, что не будет пользоваться своими президентскими полномочиями, чтобы помиловать сына или смягчить его приговор, но сделал это. 

«Помилование Хантера Байдена — это нарушение правосудия», — заявил Дональд Трамп.",2024-12-02T11:00:44,73247559,985,25,144,Нет,attachments:photo_text,417,Утро
36032518,https://vk.com/wall-73247559_36032518,"Заброшенные замёрзшие дома в Воркуте💔 

Снимки были сделаны среди заброшенных зданий населённого пункта, находящегося в 17 км от угледобывающего города Воркута. Зимой в данном регионе обычно фиксируются очень низкие температуры — до -50 градусов по Цельсию. 

Ежегодная миграция из региона растёт на фоне низких температур и сложностями с работой. Это и превратило некоторые местные поселения в города-призраки.",2024-12-02T09:00:02,73247559,22593,80,11239,Нет,attachments:photo_text,411,Утро
36032491,https://vk.com/wall-73247559_36032491,"Дочь написала трогательное письмо для маме, чтобы та разрешила поиграть в Roblox🥹 

«Я подмету, помою посудомойку и почищу Зигги перед тем, как сесть играть. К тому же я получила очень хорошие оценки за контрольные (особенно по математике). Я надеюсь, ты примешь это во внимание. Твоя отчаявшаяся дочь», — написала девочка. 
 
Это письмо уже успело облететь Интернет. Очень мило!",2024-12-02T08:00:01,73247559,1410,10,351,Нет,attachments:photo_text,379,Утро
36032453,https://vk.com/wall-73247559_36032453,"OG Buda помог своей маникюрщице в сложной ситуации💔

Он дал ей денег, предоставил жилье и помог с работой, пока она решала весь кошмар в жизни, с которым она столкнулась. 
 
Как вам такой поступок?",2024-12-02T07:00:03,73247559,8094,53,958,Нет,"attachments:photo,video_text",197,Утро
36032437,https://vk.com/wall-73247559_36032437,"Тимати купил картину за более чем 60 миллионов рублей😱 
 
Артист сообщил, что приобрел картину Олега Целкова «Ребенок с шариком» за 65,7 миллионов рублей: 
 
«До конца не мог осознать уровня этой работы, пока не увидел в живую. Ну а после знал, что этой возможности я не упущу», — заявил он. 
 
Что думаете?",2024-12-02T06:00:05,73247559,1433,30,383,Нет,attachments:photo_text,307,Утро
36032349,https://vk.com/wall-73247559_36032349,"Нотр-Дам-де-Пари во время пожара и после реставрации😍 
 
Как вам такое восстановление?",2024-12-01T19:30:00,73247559,10351,17,412,Нет,attachments:photo_text,86,Вечер
36032312,https://vk.com/wall-73247559_36032312,"Рэпер OG Buda и его девушка Кристина расстались спустя 5 лет отношений 💔

«В новый выпуск его интервью не вошли важные кадры, так как они были сказаны и поданы в некорректной форме. Мы с Гришей не вместе. Это решение приняла я, после 5 лет наших отношений, когда мы были на съемках в Будапеште. Сразу по возвращению в Москву мы разъехались. Никаких комментариев я больше давать не буду, но и делать вид, что ничего не происходит тоже не могу. Для меня и так все это очень тяжело и болезненно» - расск",2024-12-01T17:46:34,73247559,3580,25,632,Нет,attachments:photo_text,529,День
36032259,https://vk.com/wall-73247559_36032259,"Лиза Арзамасова и Илья Авербух в новой семейной фотосессии😍 

К слову, в семье есть еще младшая дочь Лия, которая родилась 8 августа этого года. Но она еще мала, чтобы принимать участие в фотосессиях. 
 
Очень мило!",2024-12-01T15:32:54,73247559,4523,25,125,Нет,attachments:photo_text,215,День
36032188,https://vk.com/wall-73247559_36032188,"Аня Покров представила сниппет нового трека «Эй-ё»🔥

Некоторые заметили схожесть с последней работой Мии Бойко. Как вам такой формат?",2024-12-01T13:35:51,73247559,2029,42,333,Нет,"attachments:photo,video_text",133,День
36032125,https://vk.com/wall-73247559_36032125,"Даша Дошик послала организаторов премии после того, как ей не дали первое место😳
⠀
Несмотря на то, что девушка иронично извинилась перед всеми и «поздравила» Мону с победой, в сетях Луи Вагон опубликовали видео, где Даша прямым текстом посылает всех на премии «Блогема».
⠀
Что думаете?",2024-12-01T12:21:04,73247559,3528,67,1186,Нет,"attachments:photo,video_text",285,День
36032118,https://vk.com/wall-73247559_36032118,"Линдси Лохан год назад и сейчас🔥

Как вам изменения?",2024-12-01T12:14:58,73247559,1777,17,82,Нет,attachments:photo_text,52,День
36032074,https://vk.com/wall-73247559_36032074,"Валя Карнавал показала, как ее ноги переживают тренировки для шоу «Ледниковый период» 

«⛸🥰🥰🥰», — лаконично подписала Валя.",2024-12-01T11:17:35,73247559,1140,12,47,Нет,attachments:photo_text,123,Утро
36032013,https://vk.com/wall-73247559_36032013,"Даша Каплан поделилась новыми фотографиями 💅

Следите за её творчеством?",2024-12-01T09:08:37,73247559,2719,29,68,Нет,attachments:photo_text,72,Утро
36031955,https://vk.com/wall-73247559_36031955,"Карина Каспарянц расплакалась на открытии своего заведения🥹 
 
Девушка не сдержала слез после перерезания ленты в честь открытия её кафе здорового формата. 

 Очень мило!",2024-12-01T06:51:21,73247559,9406,75,374,Нет,"attachments:photo,video_text",170,Утро
36031866,https://vk.com/wall-73247559_36031866,"Стало известно какую машину подарила Адель Мише Литвину💅
⠀
Как оказалось, девушка подарила на праздник своему возлюбленному новенькую Toyota Supra GT. Примерная стоимость составляет от 10 000 000 рублей.
⠀
Как вам такой подарок?",2024-11-30T20:19:01,73247559,1961,36,364,Нет,"attachments:photo,video_text",228,Вечер
36031818,https://vk.com/wall-73247559_36031818,"Анна Пересильд заявила, что никогда не сталкивалась со звездной болезнью 💅

«Я этого не почувствовала, этого не почувствовал никто из моих близких, родных, друзей. Для этого я много делаю: рассуждаю, читаю, смотрю фильмы или как-то еще отвлекаю себя от этой безумной суеты и популярности», — отметила актриса. 
 
Верим?",2024-11-30T17:56:52,73247559,2998,24,62,Нет,attachments:photo_text,319,День
36031775,https://vk.com/wall-73247559_36031775,"Милана Некрасова поделилась совместными фото с тигром🔥 
 
Правда, со слов девушки, её лицо покрылось красными пятнами после встречи с кошачьем чудом.",2024-11-30T16:54:58,73247559,1992,23,43,Нет,attachments:photo_text,149,День
36031750,https://vk.com/wall-73247559_36031750,"Адель подарила Литвину на День рождения машину😱 
 
В честь 25-летия Миши, кажется, Адель подарила своему возлюбленному новую машину. Фанаты думают, что это Ferrari.  
 
Как вам такой подарок?",2024-11-30T16:09:36,73247559,1839,20,166,Нет,"attachments:photo,video_text",191,День
36031637,https://vk.com/wall-73247559_36031637,"Юля Гаврилина публично поцеловала Нкея❤️  
 
Это произошло под свою песню «Королева драмы» на афтерпати после его концерта!",2024-11-30T13:39:15,73247559,9516,50,2745,Нет,"attachments:photo,video_text",123,День
36031583,https://vk.com/wall-73247559_36031583,"Ровно 11 лет назад трагический погиб Пол Уокер💔
⠀
С нами навсегда.",2024-11-30T12:14:00,73247559,17833,46,1626,Нет,"attachments:photo,video_text",66,День
36031556,https://vk.com/wall-73247559_36031556,"Бразильского фермера Жоау Маринью Нету признали старейшим мужчиной в мире🥹 
 
Мужчина родился в 1912 году, сейчас ему 112 лет. Он лишь на несколько недель младше предыдущего рекордсмена, умершего на этой неделе.",2024-11-30T10:59:31,73247559,2446,17,173,Нет,attachments:photo_text,211,Утро
36031496,https://vk.com/wall-73247559_36031496,"Танцующий енот стал главным видео 2024 года по версии TikTok 🔥

Благодаря ролику песня «Pedro» набрала более 160 млн прослушиваний на Spotify и заняла первое место в глобальном рейтинге топ-50!",2024-11-30T09:05:26,73247559,5434,13,1017,Нет,attachments:video_text,193,Утро
36031418,https://vk.com/wall-73247559_36031418,"27-летний актер Джейкоб Элорди удивил всех новым образом 😱

Звезда сериала «Эйфория» отрастила бороду! Как сам?",2024-11-30T07:02:14,73247559,5904,53,2065,Нет,"attachments:photo,video_text",111,Утро
36031177,https://vk.com/wall-73247559_36031177,"Каналу Влада Бумаги  исполнилось ровно 10 лет❤️
⠀
За это время канал набрал более 70,8 млн подписчиков, а количество просмотров перевалило в 31 миллиард!
⠀
Поздравляем!",2024-11-29T18:10:00,73247559,11382,93,575,Нет,"attachments:photo,video_text",168,Вечер
36031111,https://vk.com/wall-73247559_36031111,"У Елены Блиновской полностью исчез её полуторамиллиардный долг😱 
 
Официально королева марафонов, которая находится в СИЗО, сейчас ничего не должна российской налоговой. Налоговые юристы пока не могут понять как это могло произойти.",2024-11-29T17:18:00,73247559,5294,62,1562,Нет,attachments:photo_text,232,День
36031096,https://vk.com/wall-73247559_36031096,"Ида Галич станет ведущей мероприятия YAM Session 2024

Об этом блогер рассказала в своем телеграме. На ивенте Яндекс Музыка подведет итоги года и объявит крупный анонс. Подробности пока неизвестны, но в прошлом году сервис запустил донаты от слушателей и выделил на инициативу с их удвоением 100 млн рублей. Видимо, сейчас нас ждет такое же масштабное обновление.

Может быть, это будет функция продажи мерча или новое оформление профилей музыкантов?",2024-11-29T16:59:34,73247559,1128,3,12,Нет,attachments:photo_text,450,День
36031062,https://vk.com/wall-73247559_36031062,"Сгоревший Нотр-Дам-де-Пари был полностью восстановлен🫶
⠀
Официально стало известно, что спустя 5 лет реставрации один из важнейших соборов Франции вновь откроет двери. Официальная дата — 7 декабря.
⠀
Напомним, что пожар в Нотр-Даме произошел в апреле 2019 года: тогда произошло обрушение крыши и шпиля, а также была угроза для главных колоколен собора. На его восстановление ушло пять с половиной лет и 700 млн евро.
⠀
Как вам такая реставрация?",2024-11-29T16:15:01,73247559,25100,49,3482,Нет,attachments:photo_text,445,День
36031021,https://vk.com/wall-73247559_36031021,"Дочери 69-летнего Брюса Уиллиса опубликовали новые фотографии с отцом по случаю Дня благодарения🥹
  
На кадрах Таллула и Скаут позируют с отцом, сидящим в кресле, а в руках у него открытка с надписью ""Самый лучший папа""!",2024-11-29T14:38:32,73247559,2623,12,47,Нет,attachments:photo_text,220,День
36030910,https://vk.com/wall-73247559_36030910,"Эмма Робертс поделилась милейшей серией фото в своем профиле😍 
 
 Сыну актрисы через месяц исполнится 4 года!",2024-11-29T12:13:50,73247559,5002,20,152,Нет,attachments:photo_text,109,День
36030811,https://vk.com/wall-73247559_36030811,"20-летняя онлифанщица Софи Рейн похвасталась своим заработком💵

Как сообщила Софи, за последний год она заработала 43 миллиона долларов, то есть примерно 4,6 миллиардов рублей.  

 Что мы делаем не так…",2024-11-29T10:40:00,73247559,1848,103,3085,Нет,attachments:photo_text,202,Утро
36030724,https://vk.com/wall-73247559_36030724,"Юля Годунова продолжает заниматься танцами несмотря на хейт в соцсетях💅 

«Даже будучи на 10 кг больше, чем я была и чем хотела я бы быть, меня как-то все устраивает» - заявила она.",2024-11-29T08:30:00,73247559,5589,179,419,Нет,"attachments:photo,video_text",181,Утро
36030686,https://vk.com/wall-73247559_36030686,"Милота дня: сын Карины Каспарянц считает числа на русском языке😍
⠀
Брат Карины поделился совместным видео с Монте, где они вмести считают числа. К слову, мальчик уже умеет это делать не только на русском, но и на армянском.
⠀
Как быстро растут чужие дети…",2024-11-29T07:30:00,73247559,11803,32,680,Нет,"attachments:photo,video_text",255,Утро
36030634,https://vk.com/wall-73247559_36030634,"Старшая дочь Анджелины Джоли и Брэда Питта поразила всех своей красотой😍
⠀
На фото папарацци попалась Шайло после занятий спортом. В сетях пишут, что она может оказаться куда красивее её собственных родителей через пару лет.",2024-11-29T06:01:57,73247559,8936,113,468,Нет,attachments:photo_text,224,Утро
36030547,https://vk.com/wall-73247559_36030547,"Валя Карнавал встретилась с 4-х летней поклонницей😍

Маленькая фигуристка Алиса записала обращение, в котором рассказала, что очень любит песни Вали и мечтает о встрече с ней, чтобы вместе покататься на льду. Валя заметила ролик и пригласила их всей семьёй в Москву. Блогерша оплатила им номер в отеле в центре города и пригласила на встречу. 
 
Очень мило!",2024-11-28T19:52:18,73247559,10275,23,268,Нет,"attachments:photo,video_text",357,Вечер
36030497,https://vk.com/wall-73247559_36030497,"Илья Прусикин* и Софья Таюрская впервые показали свою дочку ☺️

*иноагент на территории РФ.",2024-11-28T18:00:00,73247559,8597,48,947,Нет,attachments:photo_text,91,Вечер
36030468,https://vk.com/wall-73247559_36030468,"Папарацци звезд с премии «Блогема»📸
 
Кто из гостей вам понравился больше всего?",2024-11-28T17:29:13,73247559,1966,28,38,Нет,attachments:photo_text,80,День
36030459,https://vk.com/wall-73247559_36030459,"Катя Адушкина повторила знаменитый танец Бейонсе

Как вам?",2024-11-28T17:18:57,73247559,6150,39,585,Нет,attachments:video_text,58,День
36030384,https://vk.com/wall-73247559_36030384,"TikTok запретит подросткам пользоваться бьюти-фильтрами💔

В ближайшие недели пользователям младше 18 лет закроют доступ к маскам, которые изменяют черты лица: увеличивают глаза и губы или сглаживают кожу. Смешные фильтры, добавляющие кроличьи уши или собачьи носы, останутся доступными.

Изменения будут направлены на борьбу с растущей тревожностью и снижением самооценки у подростков. 
 
Что думаете?",2024-11-28T15:52:10,73247559,1474,17,429,Нет,attachments:photo_text,401,День
36030327,https://vk.com/wall-73247559_36030327,"Девушка Григория Лепса шутит над возлюбленным в соцсетях🤡

Аврора Киба пошутила над романом с певцом, что он якобы её фанат. Это вызвало бурю хейта в сторону девушки. 
 
Что думаете?",2024-11-28T15:00:02,73247559,3896,29,296,Нет,"attachments:photo,video_text",182,День
36030292,https://vk.com/wall-73247559_36030292,"С успехом состоялась премия «Блогема»💅
⠀
Так, например, «Открытием года» стала Олеся Иванченко, а в номинации «Семейный блогер» одержали победу семейство Кукояк.
⠀
Главным «Музыкальным хитом» оказалась певица Мона, обогнав Валю Карнавал и Дашу Дошик, которая устроила скандал прямо на премии.
⠀
Кто, по вашему мнению, победил заслуженно, а кто нет?",2024-11-28T14:30:00,73247559,1758,35,219,Нет,attachments:photo_text,348,День
36030179,https://vk.com/wall-73247559_36030179,"Дилара сняла видео с забытым Пашей Микусом😳 
 
Помните такого?",2024-11-28T11:27:48,73247559,5778,46,327,Нет,attachments:photo_text,62,Утро
36030137,https://vk.com/wall-73247559_36030137,"Доджа Кэт воссоздала фотосессию своего альбома «Hot Pink» в честь его пятилетия💝
⠀
Рэперша решила подготовить благодарность фанатам в виде фотосессии в честь юбилея её альбома, благодаря которому она стала мировой звездой.
⠀
Нравится ли вам этот альбом?",2024-11-28T10:00:01,73247559,2635,5,81,Нет,attachments:photo_text,253,Утро
36030103,https://vk.com/wall-73247559_36030103,"Полиция исключила версию о самоубийстве Лиама Пейна‼️ 

Выяснилось что, музыкант пытался сбежать из отеля. Судя по записям камер, за час до трагедии Лиам находился в холле в нетрезвом состоянии. Он вел себя вызывающе и заявил сотрудникам, что уйдёт через балкон, потому что не желает оставаться в номере.",2024-11-28T09:00:02,73247559,2384,48,297,Нет,attachments:photo_text,304,Утро
36030074,https://vk.com/wall-73247559_36030074,"Видео Кати Адушкиной и других блогеров нашлись через поиск Яндекса на разных платформах👀

А где вы сейчас смотрите видео?",2024-11-28T08:01:03,73247559,796,17,41,Нет,attachments:photo_text,121,Утро
36029857,https://vk.com/wall-73247559_36029857,"Ирина Шейк свои вечера проводит максимально по-русски 🇷🇺
 
Российская супермодель вновь похвасталась своей фигурой, но только уже в рамках принятия русской бани!",2024-11-27T18:03:32,73247559,8605,27,278,Нет,attachments:photo_text,161,Вечер
36029819,https://vk.com/wall-73247559_36029819,"Юра Хованский заявил, что у него отказывают ноги😱 
 
Стример рассказал о серьезных проблемах со здоровьем и расставании со своей женой Ксенией Хромовой: 

«Короче, я опять приехал. Ожидал, что первой в моей жизни отъедет печень, но в итоге начали отказывать ноги... Скорее всего енто алкогольная полинейропатия. Точно понятно будет к концу недели, но если эта шляпа подтвердится, то пить нельзя будет до конца жизни (я бы предпочел грыжу, протрузию или опухоль)... А, ну еще вишенка на торте — мы с ж",2024-11-27T17:10:00,73247559,1693,29,528,Нет,attachments:photo_text,570,День
36029766,https://vk.com/wall-73247559_36029766,"В Башкирии собака по имени Белка уже четыре дня ждёт утонувшего хозяина🥹 
 
Хозяин, как стало известно, провалился под лёд реки Уфы. Ее забирали домой родственники, но она каждый раз возвращается.",2024-11-27T16:00:01,73247559,11390,51,2781,Нет,attachments:photo_text,196,День
36029733,https://vk.com/wall-73247559_36029733,"Семью Оксаны Самойловой и Джигана выгнали из арендованного дома из-за их козочки Мими💔 

«И мы решили вернуться в наш старый дом. Дальше все как в тумане просто: разрушаю до бетона 70% дома и за 2 недели все там переделываю. Вчера я показала детям наш новый старый дом. Можно поздравить нас со старосельем, получается », - рассказала Оксана. 
 
Как оказалось, хозяйка не очень любит животных или вполне могла увидеть новости о животных семьи.",2024-11-27T15:17:00,73247559,2834,18,238,Нет,attachments:photo_text,442,День
36029710,https://vk.com/wall-73247559_36029710,"Хотел как лучше, а получилось как всегда. Ребята из Магнита, не переживайте, может быть в следующий раз получится.",2024-11-27T14:56:12,73247559,3399,16,1202,Нет,attachments:photo_text,114,День
36029640,https://vk.com/wall-73247559_36029640,"Курс доллара резко вырос до 114,50 рублей😱 
 
К слову, евро достигло 120 рублей.",2024-11-27T13:38:00,73247559,2006,22,1061,Нет,attachments:photo_text,80,День
36029616,https://vk.com/wall-73247559_36029616,"Клава Кока раскрыла основные причины расставания с Сашей Повериным. По словам певицы, он хотел в первую очередь стать популярным, а она — семью и детей. Об этом Клава рассказала в новом выпуске шоу «Сессия» в VK Видео. 

«Я вообще начала эти отношения в том числе, потому что он мне сказал, что он хочет дочку». «Может быть, он и действительно хотел, а потом понял, что не готов быть в тени», — сказала исполнительница.

Помимо этого, Клаве не хватало заботы, её огорчало холодное отношение Саши к её",2024-11-27T13:17:48,73247559,540,6,549,Нет,attachments:video_text,723,День
36029527,https://vk.com/wall-73247559_36029527,"В Интернет слили возможный концепт нового iPhone 17 Pro😱 

The Information сообщает, что в новой линейке будет самый большой редизайн со времен iPhone X. Помимо этого, известно, что это будет самый тонкий iPhone в истории. 
 
Что думаете?",2024-11-27T12:30:00,73247559,2183,106,5586,Нет,attachments:photo_text,238,День
36029471,https://vk.com/wall-73247559_36029471,"Клава Кока заявила, что бывший не поздравлял её маму с Днем рождения💔 

«Я не представляю своей будущей семьи, в которой мой муж и отец моих детей будет не рад видеть мою семью», — поделилась певица. Она добавила, что для неё это стало сигналом о недостатке заботы в отношениях.",2024-11-27T11:20:00,73247559,9172,54,1353,Нет,"attachments:photo,video_text",278,Утро
36029375,https://vk.com/wall-73247559_36029375,"Барби Феррейра поразила Интернет своей худобой😱 
 
Актриса поделилась серией фото, где она продемонстрировала свои изменения. Многие в комментариях в недоумении, так как привыкли к другому образу Барби.

Как вам такие изменения?",2024-11-27T09:25:00,73247559,13224,58,2094,Нет,attachments:photo_text,228,Утро
36029369,https://vk.com/wall-73247559_36029369,"Отвлечемся от новостей про блогеров на насущные темы 😅

Совсем скоро стриминги выложат долгожданные итоги года.

Чего из подборки вы боитесь больше всего?",2024-11-27T09:01:00,73247559,1195,9,117,Нет,attachments:photo_text,154,Утро
36029340,https://vk.com/wall-73247559_36029340,"Клава Кока поделилась реакцией своих бабушки и дедушки на её новый альбом 🥺
 
Напомним, что девушка решила выпустить новый альбом на фоне расставания с Александром Повериным. 
 
Не считаете ли вы, что это все продуманный пиар?",2024-11-27T08:00:01,73247559,2084,13,176,Нет,"attachments:photo,video_text",226,Утро
36029288,https://vk.com/wall-73247559_36029288,"Премьера трейлера второго сезона «Игры в кальмара»🔥 
 
Сюжет построен вокруг Ги Хун, который спустя 3 года вернулся в таинственную игру на выживание. Теперь каждая игра не на жизнь, а на смерть, где главный приз — 45.6 млрд вон (3.4 трлн рублей).

Премьера нового сезона назначена на 26-ое декабря!",2024-11-27T07:00:03,73247559,3132,37,3995,Нет,"attachments:photo,video_text",298,Утро
36029252,https://vk.com/wall-73247559_36029252,"Екатерина Варнава шокировала всех своей болезненной худобой 😨
 
В сетях массово опасаются за здоровье Кати, так как считают, что она выглядит очень болезненно. 
 
Что думаете?",2024-11-27T06:00:02,73247559,2094,20,244,Нет,attachments:photo_text,175,Утро
36029135,https://vk.com/wall-73247559_36029135,"Лена Кукояка нашла новое применение для нашумевшего чехла от Хейли Бибер — вставить в него соленный огурец💅
 
Как вам такая идея?",2024-11-26T19:21:49,73247559,6960,74,534,Нет,attachments:video_text,129,Вечер
36029096,https://vk.com/wall-73247559_36029096,"Дилара поделилась новой горячей фотосессией 🔥

Однако оказалось, что не все фанаты были рады такому «креативу». В комментариях пишут, что Дилана перестала быть собой и стала как все.   

Как вам?",2024-11-26T18:23:00,73247559,2474,26,75,Нет,attachments:photo_text,195,Вечер
36029090,https://vk.com/wall-73247559_36029090,"На мероприятии YAM Session 2024, где Яндекс Музыка подведет итоги года, будет дресс-код stage glow 
 
Ждем на артистах наряды из светоотражающих тканей, металлик-аксессуары, стразы и пайетки. В сияющих образах не раз появлялись Люся Чеботина и Глюкоза. 
 
А чьи блестящие аутфиты запомнились вам?",2024-11-26T18:03:00,73247559,747,5,28,Нет,attachments:photo_text,296,Вечер
36029081,https://vk.com/wall-73247559_36029081,"Александр Петров и его жена Виктория празднуют год супружеской жизни😍 
 
В честь такого события пара опубликовала милые фоточки со свадьбы и публичное  взаимное признание в любви!",2024-11-26T17:30:00,73247559,2987,2,120,Нет,attachments:photo_text,179,День
36029054,https://vk.com/wall-73247559_36029054,"Скончался старейший мужчина в мире ― 112-летний Джон Тиннисвуд💔

Он родился в один год с крушением «Титаника» и концом правления китайской династии Цин.",2024-11-26T16:16:53,73247559,4531,7,217,Нет,attachments:photo_text,152,День
36029013,https://vk.com/wall-73247559_36029013,"Мия Бойко заявила, что пиар-романы — это абсолютная норма🤡

Она объяснила, что такие пары — это как шоу для подписчиков, за которым им интересно наблюдать.

Стрем или норм?",2024-11-26T14:36:56,73247559,3143,57,198,Нет,"attachments:photo,video_text",172,День
36028957,https://vk.com/wall-73247559_36028957,"Леонардо Ди Каприо и Виттория Черетти помолвлены😍
 
Западные СМИ сообщают, что 50-летний актер и 26-летняя модель теперь помолвлены спустя больше чем года отношений. Стоит отметить, что пара заявления инсайдеров не комментировала.",2024-11-26T12:31:58,73247559,1957,11,186,Нет,attachments:photo_text,230,День
36028916,https://vk.com/wall-73247559_36028916,"Умерла Мария Лиманская — знаменитая регулировщица Великой Победы💔 

Мария Лиманская стала известна благодаря фотографии, на которой она в мае 1945 года стояла на посту у Бранденбургских ворот. Весь мир стал называть молодую девушку Бранденбургской Мадонной, а этот снимок стал символом несокрушимости советского народа.

Мария ушла на фронт в 18 лет. Сначала она шила одежду солдатам, а потом стала регулировщицей. Она прошла Сталинградскую битву, участвовала в освобождении Симферополя, Белоруссии и",2024-11-26T11:21:00,73247559,26411,51,1102,Нет,attachments:photo_text,526,Утро
36028893,https://vk.com/wall-73247559_36028893,"Прекрасная Анджелина Джоли в новой фотосессии для мексиканского Vogue😍 

В интервью журналу актриса рассказывает о загадочности её личности, любви к опере и человечности.",2024-11-26T10:21:00,73247559,4327,19,125,Нет,attachments:photo_text,170,Утро
36028859,https://vk.com/wall-73247559_36028859,"Новый тизер к фильму «Лило и Стич»☺️

Премьера должна состояться 23 мая 2025 года. 

 Ждем?",2024-11-26T09:21:00,73247559,12875,40,8315,Нет,"attachments:photo,video_text",91,Утро
36028840,https://vk.com/wall-73247559_36028840,,2024-11-26T09:00:00,73247559,2026,8,252,Нет,attachments:photo_no_text,0,Утро
36028823,https://vk.com/wall-73247559_36028823,"Ханде Эрчел отметила 31-й День рождения ❤️

Ханде провела этот день наедине с любимым мужчиной! Он украсил квартиру и организовал любимой праздничный ужин.",2024-11-26T08:01:00,73247559,5490,9,265,Нет,attachments:photo_text,155,Утро
36028761,https://vk.com/wall-73247559_36028761,"Сегодняшний рассвет в Москве😍 
 
Скидывайте в комментариях свои фото с рассветами!",2024-11-26T07:01:00,73247559,6631,7,553,Нет,attachments:photo_text,82,Утро
36028732,https://vk.com/wall-73247559_36028732,"Егор Крид поделился архивным фото со своей мамой 😍

Узнали?",2024-11-26T06:00:01,73247559,4964,16,170,Нет,attachments:photo_text,59,Утро
36028657,https://vk.com/wall-73247559_36028657,"В Великобритании пушистый Джон застрял в водосточной трубе🥹 
 
Известно, что для её спасения пришлось вызывать пожарных. Часть трубы осталась на шее кота
— её удалили ветеринары. Котик серьёзных травм не получил, отделавшись лишь испугом.",2024-11-25T20:09:00,73247559,4335,10,1093,Нет,attachments:photo_text,238,Вечер
36028622,https://vk.com/wall-73247559_36028622,"Новые фотографии беременной Меган Фокс ❤

Красотка",2024-11-25T19:03:22,73247559,8100,40,446,Нет,attachments:photo_text,50,Вечер
36028583,https://vk.com/wall-73247559_36028583,"Саша Трусова и Макар Игнатов набили себе парные татуировки «Mr I и Mrs I» ❤️

После свадьбы Саша сменила фамилию и теперь выступает и представляется везде как Игнатова.",2024-11-25T18:00:49,73247559,2372,30,151,Нет,attachments:photo_text,168,Вечер
